Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId
0011g00000nAbtiAAC,,,Herridge Utilities,Technology Partner,,5175 Linda Vista Road,San Diego,CA,921102681,US,,,,"{""city"":""San Diego"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""921102681"",""state"":""CA"",""street"":""5175 Linda Vista Road""}",5175 Linda Vista Road,San Diego,CA,921102681,US,,,,"{""city"":""San Diego"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""921102681"",""state"":""CA"",""street"":""5175 Linda Vista Road""}",(555) 825-1590,(555) 372-4163,000592945730,,/services/images/photo/0011g00000nAbtiAAC,,Utilities,20532480,480,Public,,,Warm,,0051g000004BvFfAAK,2015-05-27T00:40:14.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtjAAC,,,Gaulzetti Industrial,Technology Partner,,845 Main Street,Willits,CA,954903915,US,,,,"{""city"":""Willits"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""954903915"",""state"":""CA"",""street"":""845 Main Street""}",845 Main Street,Willits,CA,954903915,US,,,,"{""city"":""Willits"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""954903915"",""state"":""CA"",""street"":""845 Main Street""}",(555) 756-7045,(555) 948-8925,000439619008,,/services/images/photo/0011g00000nAbtjAAC,,Construction,680589000,7000,Public,,,Warm,,0051g000004BvFfAAK,2012-02-04T14:54:32.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtkAAC,,,Heuschkel Farms,Customer - Channel,,90 Solano Square,Benicia,CA,945102712,US,,,,"{""city"":""Benicia"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""945102712"",""state"":""CA"",""street"":""90 Solano Square""}",90 Solano Square,Benicia,CA,945102712,US,,,,"{""city"":""Benicia"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""945102712"",""state"":""CA"",""street"":""90 Solano Square""}",(555) 928-9838,(555) 558-4251,000331581692,,/services/images/photo/0011g00000nAbtkAAC,,Agriculture,138210800,1400,Other,,,Hot,,0051g000004BvFfAAK,2018-10-03T21:58:45.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtlAAC,,,Rossin Recreation,Installation Partner,,8801 Metcalf,Overland Park,KS,662122074,US,,,,"{""city"":""Overland Park"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""662122074"",""state"":""KS"",""street"":""8801 Metcalf""}",8801 Metcalf,Overland Park,KS,662122074,US,,,,"{""city"":""Overland Park"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""662122074"",""state"":""KS"",""street"":""8801 Metcalf""}",(555) 379-2173,(555) 463-2137,000852701287,,/services/images/photo/0011g00000nAbtlAAC,,Recreation,160189820,980,Private,,,Hot,,0051g000004BvFfAAK,2018-10-06T19:49:12.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtmAAC,,,Pruna Partners,Customer - Direct,,"Ocean Drive, Mall of Asia Complex, Ground Floor",Pasay City,41,1307,PH,,,,"{""city"":""Pasay City"",""country"":""PH"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""1307"",""state"":""41"",""street"":""Ocean Drive, Mall of Asia Complex, Ground Floor""}","Ocean Drive, Mall of Asia Complex, Ground Floor",Pasay City,41,1307,PH,,,,"{""city"":""Pasay City"",""country"":""PH"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""1307"",""state"":""41"",""street"":""Ocean Drive, Mall of Asia Complex, Ground Floor""}",(555) 462-8711,(555) 141-2175,000699996302,,/services/images/photo/0011g00000nAbtmAAC,,Other,78427830,930,Subsidiary,,,Warm,,0051g000004BvFfAAK,2019-10-12T16:07:02.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtnAAC,,,Bartleson Shipping,Channel Partner / Reseller,,"JL Metro Pondok Indah, Area 51, 1st floor JL",Jakarta,JW,12310,ID,,,,"{""city"":""Jakarta"",""country"":""ID"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""12310"",""state"":""JW"",""street"":""JL Metro Pondok Indah, Area 51, 1st floor JL""}","JL Metro Pondok Indah, Area 51, 1st floor JL",Jakarta,JW,12310,ID,,,,"{""city"":""Jakarta"",""country"":""ID"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""12310"",""state"":""JW"",""street"":""JL Metro Pondok Indah, Area 51, 1st floor JL""}",(555) 258-6138,(555) 993-8381,000332782578,,/services/images/photo/0011g00000nAbtnAAC,,Shipping,16492000,500,Private,,,Warm,,0051g000004BvFfAAK,2002-12-26T20:04:08.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtoAAC,,,Mccard Science,Prospect,,2114 Central St,Evanston,IL,602015812,US,,,,"{""city"":""Evanston"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""602015812"",""state"":""IL"",""street"":""2114 Central St""}",2114 Central St,Evanston,IL,602015812,US,,,,"{""city"":""Evanston"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""602015812"",""state"":""IL"",""street"":""2114 Central St""}",(555) 307-5157,(555) 730-2104,000611887654,,/services/images/photo/0011g00000nAbtoAAC,,Biotechnology,296307200,3200,Public,,,Warm,,0051g000004BvFfAAK,2008-03-30T20:49:30.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtpAAC,,,National Schulz Retail,Other,,111 east ocean Boulevard,Long Beach,CA,908024794,US,,,,"{""city"":""Long Beach"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""908024794"",""state"":""CA"",""street"":""111 east ocean Boulevard""}",111 east ocean Boulevard,Long Beach,CA,908024794,US,,,,"{""city"":""Long Beach"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""908024794"",""state"":""CA"",""street"":""111 east ocean Boulevard""}",(555) 750-4828,(555) 600-8168,000950168885,,/services/images/photo/0011g00000nAbtpAAC,,Retail,101281950,770,Private,,,Warm,,0051g000004BvFfAAK,2007-11-13T15:21:33.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtqAAC,,,National Yeates Machinery,Channel Partner / Reseller,,"1225 Eye Street, NW",Washington,DC,20005,US,,,,"{""city"":""Washington"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""20005"",""state"":""DC"",""street"":""1225 Eye Street, NW""}","1225 Eye Street, NW",Washington,DC,20005,US,,,,"{""city"":""Washington"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""20005"",""state"":""DC"",""street"":""1225 Eye Street, NW""}",(555) 394-4359,(555) 404-6018,000649766386,,/services/images/photo/0011g00000nAbtqAAC,,Machinery,12497877,63,Public,,,Warm,,0051g000004BvFfAAK,2017-12-26T15:19:52.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtrAAC,,,Alalem Hospitality,Prospect,,188 Chainlake Drive,Halifax,NS,B3S 1C5,CA,,,,"{""city"":""Halifax"",""country"":""CA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""B3S 1C5"",""state"":""NS"",""street"":""188 Chainlake Drive""}",188 Chainlake Drive,Halifax,NS,B3S 1C5,CA,,,,"{""city"":""Halifax"",""country"":""CA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""B3S 1C5"",""state"":""NS"",""street"":""188 Chainlake Drive""}",(555) 719-9595,(555) 567-9093,000720502841,,/services/images/photo/0011g00000nAbtrAAC,,Hospitality,712740000,10000,Private,,,Warm,,0051g000004BvFfAAK,2013-07-28T23:11:47.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:24.000+0000,2020-05-20T18:18:24.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtsAAC,,,Rapone Municipality,Channel Partner / Reseller,,14940 Whittier Blvd.,Whittier,CA,90605,US,,,,"{""city"":""Whittier"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""90605"",""state"":""CA"",""street"":""14940 Whittier Blvd.""}",14940 Whittier Blvd.,Whittier,CA,90605,US,,,,"{""city"":""Whittier"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""90605"",""state"":""CA"",""street"":""14940 Whittier Blvd.""}",(555) 370-5140,(555) 877-4208,000350754043,,/services/images/photo/0011g00000nAbtsAAC,,Government,-1849762400,730000,Private,,,Warm,,0051g000004BvFfAAK,2011-08-08T21:23:39.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbttAAC,,,Milwee Environmental,Prospect,,Nishi3-chome Chuo-ku,Sapporo,1,060-0061,JP,,,,"{""city"":""Sapporo"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""060-0061"",""state"":""1"",""street"":""Nishi3-chome Chuo-ku""}",Nishi3-chome Chuo-ku,Sapporo,1,060-0061,JP,,,,"{""city"":""Sapporo"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""060-0061"",""state"":""1"",""street"":""Nishi3-chome Chuo-ku""}",(555) 679-3761,(555) 415-1717,000754077371,,/services/images/photo/0011g00000nAbttAAC,,Environmental,220396000,2200,Private,,,Warm,,0051g000004BvFfAAK,2003-11-07T23:54:30.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtuAAC,,,Yarmitsky Recreation,Other,,8783 West Pico Blvd,Los Angeles,CA,900352212,US,,,,"{""city"":""Los Angeles"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""900352212"",""state"":""CA"",""street"":""8783 West Pico Blvd""}",8783 West Pico Blvd,Los Angeles,CA,900352212,US,,,,"{""city"":""Los Angeles"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""900352212"",""state"":""CA"",""street"":""8783 West Pico Blvd""}",(555) 444-6797,(555) 985-8354,000942771515,,/services/images/photo/0011g00000nAbtuAAC,,Recreation,4540965,73,Private,,,Warm,,0051g000004BvFfAAK,2010-06-02T22:41:30.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtvAAC,,,Regional Meek Manufacturing,Installation Partner,,8238 Princeton Glendale Rd,West Chester,OH,450691675,US,,,,"{""city"":""West Chester"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""450691675"",""state"":""OH"",""street"":""8238 Princeton Glendale Rd""}",8238 Princeton Glendale Rd,West Chester,OH,450691675,US,,,,"{""city"":""West Chester"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""450691675"",""state"":""OH"",""street"":""8238 Princeton Glendale Rd""}",(555) 566-6477,(555) 676-7413,000738085828,,/services/images/photo/0011g00000nAbtvAAC,,Manufacturing,4694976,39,Private,,,Warm,,0051g000004BvFfAAK,2015-07-09T16:04:40.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtwAAC,,,Wurtz County,Prospect,,3675 Murphy Canyon Road,San Diego,CA,921232671,US,,,,"{""city"":""San Diego"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""921232671"",""state"":""CA"",""street"":""3675 Murphy Canyon Road""}",3675 Murphy Canyon Road,San Diego,CA,921232671,US,,,,"{""city"":""San Diego"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""921232671"",""state"":""CA"",""street"":""3675 Murphy Canyon Road""}",(555) 484-9426,(555) 180-4539,000871675860,,/services/images/photo/0011g00000nAbtwAAC,,Government,9941400,84,Subsidiary,,,Warm,,0051g000004BvFfAAK,2016-11-16T15:39:07.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtxAAC,,,Brox Energy,Customer - Channel,,1040 El Camino Real,Encinitas,CA,920241333,US,,,,"{""city"":""Encinitas"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""920241333"",""state"":""CA"",""street"":""1040 El Camino Real""}",1040 El Camino Real,Encinitas,CA,920241333,US,,,,"{""city"":""Encinitas"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""920241333"",""state"":""CA"",""street"":""1040 El Camino Real""}",(555) 912-3458,(555) 628-2935,000647158424,,/services/images/photo/0011g00000nAbtxAAC,,Energy,-639707296,30000,Public,,,Hot,,0051g000004BvFfAAK,2014-08-14T16:56:30.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtyAAC,,,Leisinger Media,Prospect,,319 Bert Kouns IND Loop,Shreveport,LA,711068124,US,,,,"{""city"":""Shreveport"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""711068124"",""state"":""LA"",""street"":""319 Bert Kouns IND Loop""}",319 Bert Kouns IND Loop,Shreveport,LA,711068124,US,,,,"{""city"":""Shreveport"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""711068124"",""state"":""LA"",""street"":""319 Bert Kouns IND Loop""}",(555) 161-2735,(555) 525-7574,000797681680,,/services/images/photo/0011g00000nAbtyAAC,,Communications,10067257,61,Subsidiary,,,Warm,,0051g000004BvFfAAK,2014-08-22T19:00:57.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbtzAAC,,,Dumeny Technology,Installation Partner,,15240 N. Dale Mabry Hwy,Tampa,FL,33618,US,,,,"{""city"":""Tampa"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""33618"",""state"":""FL"",""street"":""15240 N. Dale Mabry Hwy""}",15240 N. Dale Mabry Hwy,Tampa,FL,33618,US,,,,"{""city"":""Tampa"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""33618"",""state"":""FL"",""street"":""15240 N. Dale Mabry Hwy""}",(555) 685-6042,(555) 911-9691,000199902302,,/services/images/photo/0011g00000nAbtzAAC,,Technology,5872800,40,Subsidiary,,,Warm,,0051g000004BvFfAAK,2015-09-05T18:21:50.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbu0AAC,,,Einspahr Telecommunications,Prospect,,650-1 Otsuka-cho,Izumo,32,693-0063,JP,,,,"{""city"":""Izumo"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""693-0063"",""state"":""32"",""street"":""650-1 Otsuka-cho""}",650-1 Otsuka-cho,Izumo,32,693-0063,JP,,,,"{""city"":""Izumo"",""country"":""JP"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""693-0063"",""state"":""32"",""street"":""650-1 Otsuka-cho""}",(555) 531-3737,(555) 546-6409,000787317831,,/services/images/photo/0011g00000nAbu0AAC,,Telecommunications,37636390,790,Private,,,Cold,,0051g000004BvFfAAK,2018-04-24T23:41:19.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbu1AAC,,,Jarnagin Machinery,Prospect,,1216 Miller Park Way,West Milwaukee,WI,532143653,US,,,,"{""city"":""West Milwaukee"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""532143653"",""state"":""WI"",""street"":""1216 Miller Park Way""}",1216 Miller Park Way,West Milwaukee,WI,532143653,US,,,,"{""city"":""West Milwaukee"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""532143653"",""state"":""WI"",""street"":""1216 Miller Park Way""}",(555) 734-4948,(555) 524-6169,000287760672,,/services/images/photo/0011g00000nAbu1AAC,,Machinery,6064509,87,Subsidiary,,,Warm,,0051g000004BvFfAAK,2018-05-27T16:44:20.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbu2AAC,,,Miyagi Utilities,Prospect,,"Guvenevler Mah., Merkez / Afyon",Afyon,3,3030,TR,,,,"{""city"":""Afyon"",""country"":""TR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""3030"",""state"":""3"",""street"":""Guvenevler Mah., Merkez / Afyon""}","Guvenevler Mah., Merkez / Afyon",Afyon,3,3030,TR,,,,"{""city"":""Afyon"",""country"":""TR"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""3030"",""state"":""3"",""street"":""Guvenevler Mah., Merkez / Afyon""}",(555) 979-4367,(555) 987-1734,000437616857,,/services/images/photo/0011g00000nAbu2AAC,,Utilities,15323581,91,Private,,,Warm,,0051g000004BvFfAAK,2019-08-16T02:15:20.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbu3AAC,,,Hildman Telecommunications,Other,,"150 Park Lawn Road, Unit A",Toronto,ON,M8Y 3H8,CA,,,,"{""city"":""Toronto"",""country"":""CA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""M8Y 3H8"",""state"":""ON"",""street"":""150 Park Lawn Road, Unit A""}","150 Park Lawn Road, Unit A",Toronto,ON,M8Y 3H8,CA,,,,"{""city"":""Toronto"",""country"":""CA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""M8Y 3H8"",""state"":""ON"",""street"":""150 Park Lawn Road, Unit A""}",(555) 671-1326,(555) 174-4539,000308346990,,/services/images/photo/0011g00000nAbu3AAC,,Telecommunications,422184,6,Private,,,Warm,,0051g000004BvFfAAK,2019-05-31T15:14:40.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbu4AAC,,,Classon Retail,Customer - Channel,,Al Ain Road - Route 66,Dubai,DU,0,AE,,,,"{""city"":""Dubai"",""country"":""AE"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""0"",""state"":""DU"",""street"":""Al Ain Road - Route 66""}",Al Ain Road - Route 66,Dubai,DU,0,AE,,,,"{""city"":""Dubai"",""country"":""AE"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""0"",""state"":""DU"",""street"":""Al Ain Road - Route 66""}",(555) 814-5996,(555) 896-4685,000223480935,,/services/images/photo/0011g00000nAbu4AAC,,Retail,6723330,51,Private,,,Hot,,0051g000004BvFfAAK,2019-12-27T22:42:18.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbu5AAC,,,Dambakly Media,Other,,"Jl. Asia Afrika, Lot 19, 5th Floor",Jakarta,JK,10270,ID,,,,"{""city"":""Jakarta"",""country"":""ID"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""10270"",""state"":""JK"",""street"":""Jl. Asia Afrika, Lot 19, 5th Floor""}","Jl. Asia Afrika, Lot 19, 5th Floor",Jakarta,JK,10270,ID,,,,"{""city"":""Jakarta"",""country"":""ID"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""10270"",""state"":""JK"",""street"":""Jl. Asia Afrika, Lot 19, 5th Floor""}",(555) 780-9241,(555) 275-2874,000222819756,,/services/images/photo/0011g00000nAbu5AAC,,Media,5776500,50,Private,,,Warm,,0051g000004BvFfAAK,2011-11-07T15:36:58.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbu6AAC,,,Mozena Environmental,Channel Partner / Reseller,,1135 Woodstock Rd,Roswell,GA,300752231,US,,,,"{""city"":""Roswell"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""300752231"",""state"":""GA"",""street"":""1135 Woodstock Rd""}",1135 Woodstock Rd,Roswell,GA,300752231,US,,,,"{""city"":""Roswell"",""country"":""US"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":""300752231"",""state"":""GA"",""street"":""1135 Woodstock Rd""}",(555) 875-7569,(555) 199-5609,000260588210,,/services/images/photo/0011g00000nAbu6AAC,,Environmental,-729501888,270000,Private,,,Hot,,0051g000004BvFfAAK,2008-12-05T18:19:23.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
0011g00000nAbu7AAC,,,Leibee Chemicals,Channel Partner / Reseller,,"Shams Abu Dhabi, Al Reem Island",Abu Dhabi,AZ,,AE,,,,"{""city"":""Abu Dhabi"",""country"":""AE"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AZ"",""street"":""Shams Abu Dhabi, Al Reem Island""}","Shams Abu Dhabi, Al Reem Island",Abu Dhabi,AZ,,AE,,,,"{""city"":""Abu Dhabi"",""country"":""AE"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AZ"",""street"":""Shams Abu Dhabi, Al Reem Island""}",(555) 700-5078,(555) 892-4151,000236107695,,/services/images/photo/0011g00000nAbu7AAC,,Chemicals,400430900,5300,Subsidiary,,,Warm,,0051g000004BvFfAAK,2019-04-07T18:45:12.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:18:24.000+0000,,2020-05-20T18:18:25.000+0000,2020-05-20T18:18:25.000+0000,,,Pending,,,,,,,,,
